id,SurveyId,HAEntityId,NPI_Number,ServiceType
79264,56249,860300,1104901784,Hospital
79265,56249,860300,1205044898,Hospital
79266,56249,860300,1326223975,Hospital
79267,56249,860300,1659440162,Hospital
79268,56249,860300,1659456234,Hospital
79269,56249,860300,1679758221,Hospital
79270,56249,860300,1679781264,Hospital
79271,56249,860300,1689859233,Hospital
79272,56249,860300,1841475498,Hospital
79273,56250,860321,1669477089,Hospital
79274,56251,860323,1952308215,Hospital
79275,56251,860323,1912170416,Hospital
79276,56251,860323,1649443144,Hospital
79277,56252,860330,1215941646,Hospital
79278,56252,860330,1972724722,Hospital
79279,56253,860333,1467433763,Hospital
79280,56254,860364,1154378859,Hospital
79281,56254,860364,1356381321,Hospital
79282,56254,860364,1659411486,Hospital
79283,56254,860364,1720121650,Hospital
79284,56254,860364,1881735462,Hospital
79285,56255,860369,1255325817,Hospital
79286,56255,860369,1285705988,Hospital
79287,56256,860375,1790782704,Hospital
79288,56257,860384,1487648804,Hospital
79289,56258,860387,1396886297,Hospital
79290,56258,860387,1295876191,Hospital
79291,56258,860387,1598905184,Hospital
79292,56259,860403,1093713372,Hospital
79321,56259,860509,1407838329,Hospital
79322,56259,860509,1275642134,Hospital
79293,56260,860412,1558313213,Hospital
79294,56261,860419,1790780237,Hospital
79295,56262,860421,1740211028,Hospital
79296,56262,860421,1750554366,Hospital
79297,56263,860427,1174674246,Hospital
79298,56263,860427,1245380799,Hospital
79299,56263,860427,1326259284,Hospital
79300,56263,860427,1326314048,Hospital
79301,56264,860433,1285848416,Hospital
79302,56264,860433,1881650737,Hospital
79303,56264,860434,1083602205,Hospital
79304,56265,860449,1538163886,Hospital
79305,56266,860454,1184881500,Hospital
79306,56266,860454,1336303999,Hospital
79307,56266,860454,1346406907,Hospital
79308,56266,860454,1487740957,Hospital
79309,56266,860454,1851558654,Hospital
79310,56266,860454,1841529153,Hospital
79311,56266,860454,1134387038,Hospital
79312,56267,860459,1164424305,Hospital
79313,56268,860465,1154498988,Hospital
79314,56268,860465,1194818138,Hospital
79315,56269,860473,1619947256,Hospital
79316,56269,860473,1942317656,Hospital
79317,56269,860473,1356320469,Hospital
79318,56270,860485,1356428429,Hospital
79319,56271,860501,1891849261,Hospital
79320,56272,860506,1417938846,Hospital
79323,56274,860515,1689618324,Hospital
79324,56275,860521,1952300477,Hospital
79325,56275,860521,1588637201,Hospital
79326,56276,860531,1144339193,Hospital
79327,56277,860537,1144282583,Hospital
80950,56278,860565,1134194038,Hospital
79328,56278,860566,1174658470,Hospital
79329,56278,860566,1205025434,Hospital
79330,56278,860566,1285764910,Hospital
79331,56278,860566,1730346859,Hospital
79332,56278,860566,1770615494,Hospital
79333,56278,860566,1710125521,Hospital
79334,56278,860566,1679809081,Hospital
79335,56278,860566,1750557112,Hospital
79337,56279,860616,1578760690,Hospital
79338,56279,860616,1750424669,Hospital
79339,56279,860616,1487650024,Hospital
79340,56279,860617,1568468221,Hospital
79341,56280,860646,1902805062,Hospital
79342,56280,860646,1639180748,Hospital
79343,56281,860653,1407849367,Hospital
79344,56281,860653,1568447027,Hospital
79345,56282,860657,1154307460,Hospital
79346,56282,860657,1114239068,Hospital
79347,56282,860657,1508939349,Hospital
79348,56282,860658,1881781482,Hospital
79349,56282,860658,1467764308,Hospital
79350,56283,860662,1720088123,Hospital
79351,56283,860662,1821217613,Hospital
79352,56283,860662,1497884126,Hospital
79353,56284,860666,1508867391,Hospital
79354,56284,860666,1487655874,Hospital
79355,56284,860667,1487655064,Hospital
79356,56284,860667,1497756282,Hospital
79357,56284,860667,1568488450,Hospital
79359,56284,860669,1962410233,Hospital
79360,56284,860670,1700816048,Hospital
79361,56285,860734,1164512083,Hospital
79362,56286,860738,1285742338,Hospital
79363,56287,860741,1861510521,Hospital
79364,56287,860741,1841528569,Hospital
79365,56288,860745,1710962014,Hospital
79366,56288,860745,1427145739,Hospital
79367,56289,860749,1053368191,Hospital
79368,56289,860749,1356402929,Hospital
79369,56290,860753,1184689721,Hospital
79370,56290,860753,1407811961,Hospital
79371,56290,860753,1457315152,Hospital
79372,56290,860753,1497710958,Hospital
79373,56290,860753,1891750436,Hospital
79374,56291,860756,1609894716,Hospital
79375,56291,860756,1831181148,Hospital
79376,56291,860756,1629250758,Hospital
79377,56291,860756,1992730261,Hospital
79378,56292,860759,1881689289,Hospital
79379,56293,860761,1518097807,Hospital
79380,56293,860761,1538299920,Hospital
79381,56293,860761,1073606901,Hospital
79382,56294,860846,1093716086,Hospital
79383,56295,860851,1356375307,Hospital
79384,56295,860851,1487679262,Hospital
79385,56296,860863,1548215106,Hospital
79386,56296,860863,1699714303,Hospital
79387,56296,860863,1548209794,Hospital
79388,56296,860863,1457390114,Hospital
79389,56296,860863,1891734505,Hospital
79390,56297,860868,1295761963,Hospital
79392,56299,860904,1568553519,Hospital
79393,56300,860924,1831137827,Hospital
79394,56300,860925,1710920327,Hospital
79395,56301,860963,1063449361,Hospital
79396,56302,860973,1386683316,Hospital
79397,56302,860973,1396895710,Hospital
79398,56302,860973,1457577488,Hospital
79402,56304,861077,1053424648,Hospital
79403,56305,861097,1689624686,Hospital
79404,56305,861097,1477569838,Hospital
79405,56305,861097,1508017013,Hospital
79406,56305,861097,1023269578,Hospital
79407,56305,861097,1205087582,Hospital
79408,56306,861118,1467447508,Hospital
79409,56307,861143,1568446755,Hospital
79410,56308,861185,1285600379,Hospital
79411,56309,861193,1477527497,Hospital
79412,56310,861237,1245447994,Hospital
79413,56310,861237,1598700940,Hospital
79414,56311,861293,1720095805,Hospital
79415,56312,861296,1821037938,Hospital
79416,56313,861315,1124018585,Hospital
79417,56313,861315,1447342514,Hospital
79418,56313,861315,1144496001,Hospital
79419,56313,861315,1639174204,Hospital
79420,56314,861326,1669567897,Hospital
79422,56316,861347,1134168263,Hospital
79423,56316,861347,1265411144,Hospital
79424,56316,861347,1639158595,Hospital
79425,56316,861347,1598744476,Hospital
79426,56316,861347,1164433884,Hospital
79427,56316,861347,1386623262,Hospital
79428,56316,861347,1760461644,Hospital
79429,56317,861372,1346247350,Hospital
79430,56317,861372,1922138981,Hospital
79431,56318,861379,1962462226,Hospital
79432,56318,861380,1568410264,Hospital
79433,56319,861400,1477549756,Hospital
79434,56320,861466,1972545846,Hospital
79435,56320,861466,1083661409,Hospital
79436,56320,861466,1558303420,Hospital
79437,56321,861468,1487651949,Hospital
79438,56322,861473,1972503142,Hospital
79439,56323,861505,1750358297,Hospital
79440,56323,861505,1760664981,Hospital
79441,56323,861505,1053437871,Hospital
79442,56323,861505,1114109337,Hospital
79443,56323,861505,1851416374,Hospital
79444,56323,861505,1356627640,Hospital
79445,56324,861520,1639352875,Hospital
79446,56324,861520,1669542346,Hospital
79447,56324,861520,1689676835,Hospital
79448,56325,861528,1831203488,Hospital
79449,56326,861551,1487678942,Hospital
79450,56327,861555,1922001049,Hospital
79451,56328,861564,1699766592,Hospital
79452,56329,861568,1548320435,Hospital
79453,56330,861571,1982719803,Hospital
79454,56330,861571,1346490273,Hospital
79455,56330,861571,1528387842,Hospital
79456,56331,861575,1184635229,Hospital
79458,56333,861586,1053354100,Hospital
79459,56334,861602,1194988832,Hospital
79460,56334,861602,1215921457,Hospital
79461,56334,861602,1417166844,Hospital
79462,56334,861602,1952550519,Hospital
79463,56335,861648,1932142726,Hospital
79464,56335,861649,1023197845,Hospital
79465,56335,861649,1205851060,Hospital
79466,56335,861649,1225053085,Hospital
79467,56335,861649,1316962178,Hospital
79468,56335,861649,1386671246,Hospital
79469,56335,861649,1396760153,Hospital
79470,56335,861649,1548325756,Hospital
79471,56335,861649,1578588331,Hospital
79472,56335,861649,1669497426,Hospital
79473,56335,861649,1821045451,Hospital
79474,56335,861649,1952480774,Hospital
79475,56335,861649,1194880302,Hospital
79476,56336,861662,1568438125,Hospital
79477,56337,861668,1144251059,Hospital
79478,56338,861681,1902854623,Hospital
79479,56340,861702,1164495255,Hospital
79480,56340,861702,1689628794,Hospital
79481,56340,861702,1487851119,Hospital
79482,56340,861702,1275585150,Hospital
79483,56349,861749,1346248317,Hospital
79484,56412,862012,1629185285,Hospital
79485,56412,862012,1457478950,Hospital
79486,56413,862018,1790934735,Hospital
79487,56413,862018,1437308475,Hospital
79488,56413,862018,1629227665,Hospital
79489,56413,862018,1891024584,Hospital
79490,56413,862018,1669420766,Hospital
79491,56414,862034,1548286172,Hospital
79492,56414,862034,1861658205,Hospital
79493,56414,862034,1033357645,Hospital
79494,56415,862046,1245294826,Hospital
79495,56416,862063,1619939071,Hospital
79496,56417,862084,1154384204,Hospital
79497,56417,862084,1811971302,Hospital
79498,56418,862098,1306973144,Hospital
79499,56418,862098,1427041516,Hospital
79500,56418,862098,1508047630,Hospital
79501,56418,862098,1659315372,Hospital
79502,56418,862098,1356334510,Hospital
79503,56419,862117,1477661668,Hospital
79504,56419,862117,1538276985,Hospital
79505,56419,862117,1568532810,Hospital
79506,56419,862117,1053477075,Hospital
79507,56419,862118,1023191467,Hospital
79508,56419,862119,1770696643,Hospital
79509,56419,862119,1902834880,Hospital
79510,56419,862120,1427007848,Hospital
79511,56419,862120,1669524187,Hospital
79512,56419,862121,1467517235,Hospital
79513,56419,862121,1639135718,Hospital
79514,56419,862121,1730243536,Hospital
81011,56419,874212,1629075734,Hospital
79515,56420,862219,1801908728,Hospital
79516,56420,862219,1821212937,Hospital
79517,56420,862219,1447406558,Hospital
79518,56420,862219,1790945061,Hospital
79519,56420,862219,1730346594,Hospital
79520,56420,862219,1790944064,Hospital
79521,56420,862219,1467697482,Hospital
79522,56420,862219,1932213600,Hospital
79523,56420,862220,1558391706,Hospital
83844,56420,894274,1295882561,Hospital
83845,56420,894274,1447423900,Hospital
79524,56421,862237,1538174347,Hospital
79525,56422,862266,1528009412,Hospital
79526,56422,862267,1184781775,Hospital
79527,56422,862267,1689897001,Hospital
79528,56422,862267,1043218753,Hospital
79529,56422,862268,1457488975,Hospital
79530,56422,862268,1518061803,Hospital
79531,56422,862268,1568599033,Hospital
79532,56422,862268,1861556102,Hospital
79533,56422,862269,1790799518,Hospital
79534,56422,862269,1881608610,Hospital
79535,56422,862270,1801870191,Hospital
79536,56422,862271,1609852136,Hospital
79537,56422,862272,1295848950,Hospital
79538,56422,862272,1841200623,Hospital
79539,56422,862273,1790740090,Hospital
79540,56422,862273,1740244540,Hospital
79541,56422,862274,1598713281,Hospital
79542,56422,862275,1790783587,Hospital
79543,56422,862276,1497703045,Hospital
79544,56422,862276,1740239433,Hospital
79570,56422,862291,1780781054,Hospital
79571,56422,862291,1528152790,Hospital
79572,56422,862292,1477647642,Hospital
79573,56422,862292,1851305296,Hospital
79574,56422,862293,1346457033,Hospital
79575,56422,862293,1538233549,Hospital
79576,56422,862294,1326045253,Hospital
79577,56422,862294,1154615573,Hospital
79578,56422,862295,1497946248,Hospital
79579,56422,862295,1538245634,Hospital
79580,56422,862295,1760673511,Hospital
79581,56422,862296,1295859411,Hospital
79582,56422,862296,1932472255,Hospital
79583,56422,862297,1235406455,Hospital
79584,56422,862297,1477824183,Hospital
79585,56422,862297,1639423957,Hospital
79586,56422,862298,1184725194,Hospital
79587,56422,862299,1942233234,Hospital
79588,56422,862300,1497754782,Hospital
79545,56422,862277,1053497214,Hospital
79546,56422,862278,1134140825,Hospital
79547,56422,862278,1518980028,Hospital
79548,56422,862279,1366609950,Hospital
79549,56422,862279,1396712618,Hospital
79550,56422,862280,1841288644,Hospital
79551,56422,862281,1881620201,Hospital
79552,56422,862281,1609806280,Hospital
79553,56422,862282,1902849516,Hospital
79554,56422,862283,1811901531,Hospital
79555,56422,862283,1326069097,Hospital
79556,56422,862284,1700856796,Hospital
79557,56422,862285,1295785442,Hospital
79558,56422,862285,1922173061,Hospital
79559,56422,862286,1164595088,Hospital
79560,56422,862286,1346433349,Hospital
79561,56422,862286,1831103449,Hospital
79562,56422,862286,1952406365,Hospital
79563,56422,862287,1417976846,Hospital
79564,56422,862287,1790721280,Hospital
79565,56422,862288,1003851171,Hospital
79566,56422,862288,1881622330,Hospital
79567,56422,862289,1821017880,Hospital
79568,56422,862290,1609816289,Hospital
79569,56422,862290,1942253547,Hospital
79589,56423,862637,1215939335,Hospital
79590,56424,862641,1710983945,Hospital
79592,56424,862643,1912984451,Hospital
79593,56424,862644,1205860335,Hospital
79594,56424,862645,1699876094,Hospital
79595,56424,862645,1417085770,Hospital
79596,56424,862646,1326296211,Hospital
79597,56424,862646,1407018435,Hospital
79598,56424,862647,1174650824,Hospital
79599,56424,862647,1225195340,Hospital
79600,56424,862647,1932340882,Hospital
79601,56424,862647,1558698332,Hospital
79602,56424,862648,1083744791,Hospital
79603,56424,862648,1801926514,Hospital
79604,56424,862648,1871574822,Hospital
79605,56424,862648,1780714725,Hospital
79606,56424,862649,1144266024,Hospital
79607,56424,862651,1548260284,Hospital
79608,56424,862651,1457329807,Hospital
79609,56424,862652,1063443455,Hospital
79610,56424,862653,1316196009,Hospital
79611,56424,862653,1568492916,Hospital
79612,56424,862654,1114958584,Hospital
79613,56424,862654,1295928299,Hospital
85021,56424,903654,1033115993,Hospital
79615,56425,862906,1598975120,Hospital
79616,56426,862918,1477633766,Hospital
79617,56426,862918,1982796181,Hospital
79618,56427,862927,1003831132,Hospital
79619,56428,862941,1033376264,Hospital
79620,56428,862941,1124285366,Hospital
79621,56428,862941,1144487372,Hospital
79622,56428,862941,1164689394,Hospital
79623,56428,862941,1679730808,Hospital
79624,56428,862941,1770684441,Hospital
79625,56428,862941,1891796710,Hospital
79626,56428,862941,1952568180,Hospital
79627,56429,862944,1073587119,Hospital
79628,56429,862944,1639339211,Hospital
79629,56430,862961,1508825720,Hospital
79630,56431,862972,1144227539,Hospital
79631,56431,862972,1972630705,Hospital
79632,56431,862972,1780868612,Hospital
79633,56431,862972,1619113875,Hospital
79634,56431,862972,1649252321,Hospital
79635,56432,863002,1578529285,Hospital
79636,56433,863007,1134307069,Hospital
79637,56433,863007,1548448426,Hospital
79638,56433,863007,1942379284,Hospital
79639,56434,863022,1033112230,Hospital
79640,56435,863024,1235196510,Hospital
79641,56436,863047,1801064274,Hospital
79642,56436,863047,1417109851,Hospital
79643,56436,863047,1457516122,Hospital
79644,56436,863047,1548293343,Hospital
79645,56436,863048,1619938016,Hospital
79646,56436,863049,1346441953,Hospital
79647,56436,863049,1649263880,Hospital
79648,56437,863089,1093915373,Hospital
79649,56437,863089,1598717480,Hospital
79650,56437,863089,1841454121,Hospital
79651,56437,863089,1982894218,Hospital
79652,56438,863101,1881896694,Hospital
79653,56438,863101,1801835475,Hospital
79654,56439,863111,1780689463,Hospital
79655,56440,863128,1679541460,Hospital
79656,56440,863128,1528036290,Hospital
79657,56440,863128,1285601369,Hospital
79658,56440,863128,1477517225,Hospital
79659,56440,863128,1053380576,Hospital
79660,56441,863138,1194924589,Hospital
79661,56441,863138,1235216383,Hospital
79662,56441,863138,1285818104,Hospital
79663,56441,863138,1407053853,Hospital
79664,56441,863138,1508052283,Hospital
79665,56441,863138,1679685333,Hospital
79666,56441,863138,1689753519,Hospital
79667,56441,863138,1780714907,Hospital
79668,56441,863138,1073605879,Hospital
79669,56442,863151,1043354111,Hospital
79670,56442,863151,1225172398,Hospital
79671,56442,863151,1316081482,Hospital
79672,56442,863151,1407990575,Hospital
79673,56442,863151,1598809667,Hospital
79674,56443,863157,1376623538,Hospital
79675,56444,863163,1093712374,Hospital
79676,56445,863171,1710075361,Hospital
79677,56446,863179,1760476659,Hospital
79678,56447,863187,1427293216,Hospital
79679,56447,863188,1023017746,Hospital
79680,56447,863188,1912109919,Hospital
79681,56448,863193,1205811304,Hospital
79682,56448,863193,1891966545,Hospital
79686,56449,863199,1912992827,Hospital
79687,56449,863200,1437179231,Hospital
79683,56450,863195,1265595144,Hospital
79684,56450,863195,1427190321,Hospital
79685,56450,863195,1487710497,Hospital
79688,56451,863206,1053350462,Hospital
79689,56451,863206,1275700064,Hospital
79690,56451,863206,1306976238,Hospital
79691,56451,863207,1083637904,Hospital
